X,Y,OBJECTID,REPT_NO,LABEL,YEARDRILLED,GRIDNAME,GRIDLINE,GRIDSTATION,LOCATIONMAP,COMMENTS,AZIMUTHTRUE,DIP,LENGTH_M,OVERBURDEN_M,SURFACEROCK,CORESIZE,LOGSREPORTED,LOCATIONDETAIL
-65.5351750105529,45.5986507822204,184,473023,82-015,1984, ,L13+20W,4+70S,Yes, ,,,38,7,"Bedrock-conglomerate, Hillsborough Formation", ,Yes,
-65.5421423255622,45.6027139624609,185,473023,82-016,1984, ,L14+40W,2+00N,Yes, ,,,60,9,"Sand-fine, gritty quartz, clay", ,Yes,
-65.539928511083,45.5980162928121,186,473023,82-017,1984, ,L16+50W,3+00S,Yes, ,,,45,6,"Sand-white quartz sand, clay", ,Yes,
-65.5411077189356,45.5987641069734,187,473023,82-018,1984, ,L16+50W,2+00S,Yes, ,,,30,14,Sand-white w/ quartz pebbles and clay, ,Yes,
-65.7218080586381,45.6542795592553,188,470583,P-001,1975, , , ,Yes, ,,-90,57.912,39.624,Limestone,BQ,Yes,
-65.7193548977226,45.6553784322841,189,470583,P-002,1975, , , ,Yes, ,,-90,161.544,20.4216,Sandstone - Siltstone,BQ,Yes,
-65.7235464847915,45.6575126944382,190,470583,P-003,1975, , , ,Yes, ,,-90,274.32,6.4008,Sandstone,BQ,Yes,
-65.7131113171842,45.6586644860608,191,470583,P-004,1975, , , ,Yes, ,,-90,277.368,5.1816,Sandstone - Siltstone,BQ,Yes,
-65.7151721190494,45.6553765605592,192,470583,P-005,1975, , , ,Yes, ,,-90,124.968,33.528,Sandstone - Siltstone,BQ,Yes,
-65.7259205875568,45.6556393785138,193,470583,P-006,1975, , , ,Yes, ,,-90,260.604,16.4592,Sandstone,BQ,Yes,
-65.7124038840331,45.6533328600513,194,470583,P-007,1975, , , ,Yes, ,,-90,90.5256,36.576,Claystone,BQ,Yes,
-65.7105683848807,45.6515745198239,195,470583,P-008,1975, , , ,Yes, ,,-90,24.9936,12.4968,Conglomerate,BQ,Yes,
-65.7150380006228,45.6557895326322,196,470583,P-009,1975, , , ,Yes, ,,-90,140.8176,25.6032,Sandstone,BQ,Yes,
-65.7227229024076,45.6558424560865,197,470583,P-010,1975, , , ,Yes, ,,-90,210.312,16.1544,Sandstone,BQ,Yes,
-65.7208184920729,45.6580698481855,198,470431,P-011,1977, , , ,No, ,,-90,291.6936,12.4968, ,BQ,Yes,
-65.7173529054828,45.6572361841064,199,470431,P-012,1977, , , ,No, ,,-90,226.7712,10.668,Mudstones,BQ,Yes,
-65.7162425898937,45.6540702794271,200,470431,P-013,1977, , , ,No, ,,-90,119.7864,28.0416,Limestone,BQ,Yes,
-65.7134461074231,45.6549417063952,201,470431,P-014,1977, , , ,No, ,,-90,73.152,35.3568,Conglomerate,BQ,Yes,
-65.7354359179681,45.6560098436219,202,470431,P-015,1977, , , ,No, ,,-90,35.6616,30.3276,Silicic Volcanics,BQ,Yes,
-65.7482562406395,45.6567883682528,203,470431,P-016,1977, , , ,No, ,,,89.916,13.716,Mudstones,BQ,Yes,
-65.707188676979,45.6564727616904,204,470431,P-017,1977, , , ,No, ,,-90,85.344,12.4968,Conglomerate,BQ,Yes,
-65.706906679968,45.65645279459,205,470431,P-018,1977, , , ,No, ,,-90,197.2056,14.0208,Sandstones,BQ,Yes,
-65.5206868775797,45.6376227450613,206,472729,WC-001,1981, , , ,Yes, ,117,-61,125.8824,3.6576,Fanglomerate,BQ,Yes,
-65.5185666552452,45.6371095272182,207,472729,WC-002,1981, , , ,Yes, ,,-90,138.0744,2.4384,Fanglomerate/Sandstone/Siltstone,BQ,Yes,
-65.5169507156412,45.6385532017205,208,472729,WC-003,1981, , , ,Yes, ,,-90,122.8344,4.8768,Fanglomerate,BQ,Yes,
-65.5063837716964,45.6326484140162,209,472729,WC-004,1981, , , ,Yes, ,,-90,128.9304,3.048,Fanglomerate,BQ,Yes,
-65.5226592892087,45.6385215618115,210,472729,WC-005,1981, , , ,Yes, ,130,-50,67.9704,3.9624,"Fanglomerate,arkosic sandstone",BQ,Yes,
-65.5258279761644,45.6348236690977,211,472729,WC-006,1981, , , ,Yes, ,,-90,77.1144,3.048,Fanglomerate,BQ,Yes,
-65.5212524509553,45.6404799831644,212,472729,WC-007,1981, , , ,Yes, ,115,-45,40.5384,3.9624,Fanglomerate,BQ,Yes,
-65.5207075239051,45.645217206591,213,472729,WC-008,1981, , , ,Yes, ,110,-45,98.4504,3.3528,Fanglomerate,BQ,Yes,
-65.5473695446582,45.6442115784217,214,472729,WC-009,1981, , , ,Yes, ,110,-75,122.8344,4.572,Arkosic fanglomerate,BQ,Yes,
-65.5478366834877,45.6454032300744,215,472729,WC-010,1981, , , ,Yes, ,110,-75,121.92,2.1336,Shale/mudstone/siltstone/sandstone,BQ,Yes,
-65.540136694854,45.6492974196321,216,472729,WC-011,1981, , , ,Yes, ,110,-60,58.8264,3.048,Green Fanglomerate,BQ,Yes,
-65.862414019059,45.7206786006874,217,473881,TB-89-001,1990, ,L54+00E,78+85N,Yes, ,334,-45,94.8,4.9,Mafic dyke, ,Yes,
-65.8217045285693,45.7577202059868,218,473882,BF-89-001,1990, ,L98+00E,101+69N,Yes, ,334,-45,75,4.32,Carbonatized Mafic Volcanic,BQ,Yes,
-65.8169970726252,45.7589966549357,219,473882,BF-89-002,1990, ,L100+00E,100+25N,Yes, ,334,-45,135.94,3,Carbonatized Mafic Volcanic,BQ,Yes,
-65.8199793319198,45.7579438269855,220,473882,BF-89-003,1990, ,L99+00E,100+87N,Yes, ,334,-45,93.3,1.8,Mafic Volcanic,BQ,Yes,
-65.9168373678893,45.6878867291912,221,474233,AN-91-001,1992, ,L6+42S,2+00W,Yes, ,159,-45,85.9,6.7,Metasiltstone, ,Yes,
-65.9161069413366,45.6865333159864,222,474233,AN-91-003,1992, ,L8+10S,2+12W,Yes, ,339,-45,134.1,6.5,Felsic Volcanic, ,Yes,
-65.9165332278548,45.6875072617402,223,474233,AN-91-002,1992, ,L6+96S,2+00W,Yes, ,159,-45,79.2,7.1,Metasiltstone, ,Yes,
-65.917385136151,45.6932071892485,224,474233,AN-91-004,1992, ,L0+53S,0+08W,Yes, ,339,-45,68,9.1,Fault Breccia Zone, ,Yes,
-65.8049725419028,45.5710141882465,225,470455,59033,1977, ,L4+00N,3+00E,Yes, ,280,-45,153.3144,3.048,Silstone,AQ,Yes,
-65.8081348825557,45.5680732584433,226,470455,59037,1977, ,L9+00S,6+00W,Yes, ,325,-45,106.68,23.7744,Conglomerate,AQ,Yes,
-65.978034583035,45.682570204749,227,470590,S-73-001,1974, , , ,Yes, ,,-45,135.9408,1.2192,Phyllite,BQ,Yes,
-65.9160537560456,45.6769054886531,228,474009,DP-90-001,1991, , , ,Yes, ,339,-50,30.5,5.2,Carbonate Altered Basalt,IEX,Yes,
-65.9172950647182,45.6772627819839,229,474009,DP-90-002,1991, , , ,Yes, ,159,-45,54.8,1.2,Silicified Mafic Tuff,IEX,Yes,
-65.9785110379926,45.6824104373458,230,470591,1,1957, , , ,Yes, ,346,-45,22.15896,3.048,Slate, ,Yes,
-65.9840411114966,45.6840732994373,231,470591,2,1957, , , ,Yes, ,346,-45,21.336,3.5052,Slate, ,Yes,
-65.9093947250342,45.6681792197487,232,474583,FR94-1,1995, ,L3+17.8S,0+36W,Yes, ,118.5,-50,41.76,4.4,SANDSTONE,NQ,Yes,
-65.9093947250342,45.6681792197487,233,474583,FR94-2,1995, ,L3+17.5S,0+37W,Yes, ,118,-83,71.85,4.2,SEDIMENTS,NQ,Yes,
-65.9094071766531,45.6682152754658,234,474583,FR94-3,1995, ,L3+19.2S,0+37W,Yes, ,159,-45,47.85,4.9,SANDSTONE,NQ,Yes,
-65.9094071766531,45.6682152754658,235,474583,FR94-4,1995, ,L3+18.5S,0+37W,Yes, ,159,-63,47.85,5.9,SANDSTONE,NQ,Yes,
-65.9094071766531,45.6682152754658,236,474583,FR94-5,1995, ,L3+18S,0+37.5W,Yes, ,159,-78,63.4,3.3,SANDSTONE,NQ,Yes,
-65.9093947250342,45.6681792197487,237,474583,FR94-6,1995, ,L3+17.3S,0+37.3W,Yes, ,118,-64.5,55.17,3.8,SANDSTONE,NQ,Yes,
-65.9093174424086,45.6682058105335,238,474583,FR94-7,1995, ,L3+15.6S,0+32.8W,Yes, ,77,-45,40.54,4.5,VOLCANICLASTICS,NQ,Yes,
-65.9093301798954,45.6682148745794,239,474583,FR94-8,1995, ,L3+15.6S,0+32.8W,Yes, ,77,-63,47.85,3.6,VOLCANICLASTICS,NQ,Yes,
-65.9093431079901,45.6682059441709,240,474583,FR94-9,1995, ,L3+15.7S,0+33W,Yes, ,77,-80,88.09,4.6,VOLCANICLASTICS,NQ,Yes,
-65.909560503305,45.6682790576693,241,474583,FR94-10,1995, ,L3+11.2S,0+52W,Yes, ,118,-73,90.53,3.35,VOLCANICLASTICS,NQ,Yes,
-65.9082349814615,45.6710434493503,242,474583,FR94-11,1995, ,L0+00S,0+15.5W,Yes, ,119,-45,60.6,3.96,MAFIC FLOW,NQ,Yes,
-65.9082094100697,45.6710343182351,243,474583,FR94-12,1995, ,L0+00S,0+15.5W,Yes, ,119,-64,60.05,3.06,MAFIC VOLCANIC,NQ,Yes,
-65.9082991486714,45.6710437840533,244,474583,FR94-13,1995, ,L0+00S,0+15.5W,Yes, ,160,-45,57,4.6,PILLOW LAVA,NQ,Yes,
-65.9082606483454,45.6710435832358,245,474583,FR94-14,1995, ,L0+00S,0+15.5W,Yes, ,160,-62,59.74,4.3,METABASALTIC,NQ,Yes,
-65.9083376489978,45.6710439848576,246,474583,FR94-15,1995, ,L0+00S,0+15.5W,Yes, ,77,-43,65.23,4,PILLOW LAVA,NQ,Yes,
-65.9091790096609,45.6691588482264,247,474583,FR94-16,1995, ,L2+10.5S,0+45W,Yes, ,118,-45,153.7,4.6,VOLCANICS,NQ,Yes,
-65.9094193424191,45.6682783228613,248,474590,FR95-1,1995, ,L3+08.5S,0+40W,Yes, ,115,-80,99.65,2.43,SANDSTONE,NQ,Yes,
-65.9094193424191,45.6682783228613,249,474590,FR95-2,1995, ,L3+08.5S,0+40W,Yes, ,115,-45,43.05,2.43,SANDSTONE,NQ,Yes,
-65.9095463367269,45.6684049520497,250,474590,FR95-3,1995, ,L2+97S,0+51W,Yes, ,105,-45,61.43,3.05,SANDSTONE,NQ,Yes,
-65.9095463367269,45.6684049520497,251,474590,FR95-4,1995, ,L2+97S,0+51W,Yes, ,105,-60,89,3.66,SANDSTONE,NQ,Yes,
-65.9096992830791,45.6685047229734,252,474590,FR95-5,1995, ,L2+86.5S,0+64W,Yes, ,105,-45,76.65,3.66,SANDSTONE,NQ,Yes,
-65.9096992830791,45.6685047229734,253,474590,FR95-6,1995, ,L2+84.5S,0+64W,Yes, ,160,-62.5,111.15,3.66,SANDSTONE,NQ,Yes,
-65.9095480515727,45.6682430019688,254,474590,FR95-7,1995, ,L3+14S,0+53.5W,Yes, ,160,-45,55.9,3.05,SANDSTONE,NQ,Yes,
-65.9095607891056,45.668252065989,255,474590,FR95-8,1995, ,L3+13.5S,0+54W,Yes, ,160,-60,68.3,3.65,SANDSTONE,NQ,Yes,
-65.909638357443,45.6681984833578,256,474590,FR95-9,1995, ,L3+18.5S,0+60W,Yes, ,160,-45,61.25,3.05,SANDSTONE,NQ,Yes,
-65.9096254293971,45.6682074138001,257,474590,FR95-10,1995, ,L3+18S,0+60W,Yes, ,160,-60,71.32,3.65,MAFIC VOLCANIC,NQ,Yes,
-65.9097802799811,45.6681272400762,258,474590,FR95-11,1995, ,L3+25.5S,0+68W,Yes, ,160,-45,86.75,4.57,MAFIC VOLCANIC,NQ,Yes,
-65.9097930175255,45.6681363040703,259,474590,FR95-12,1995, ,L3+25S,0+68.5W,Yes, ,160,-60,84,3.05,MAFIC VOLCANIC,NQ,Yes,
-65.9100239123001,45.668146502857,260,474590,FR95-13,1995, ,L3+28S,0+81.5W,Yes, ,120,-45,61.8,3.05,MAFIC VOLCANIC,NQ,Yes,
-65.9100626010065,45.6681287086163,261,474590,FR95-13A,1995, ,L3+29.5S,0+83W,Yes, ,210,-45,46.9,4.55,MAFIC VOLCANIC,NQ,Yes,
-65.9100623154496,45.6681557002986,262,474590,FR95-14,1995, ,L3+28S,0+82W,Yes, ,120,-60,71.55,3.05,MAFIC VOLCANIC,NQ,Yes,
-65.9099490101158,45.6679481633881,263,474590,FR95-15,1995, ,L3+51S,0+75W,Yes, ,120,-45,55.6,3.05,SANDSTONE,NQ,Yes,
-65.909961747647,45.6679572273633,264,474590,FR95-16,1995, ,L3+51.5S,0+76W,Yes, ,120,-60,68.3,3.05,MAFIC VOLCANIC,NQ,Yes,
-65.9098345629649,45.667848593092,265,474590,FR95-17,1995, ,L3+65.5S,0+68W,Yes, ,110,-60,38.95,3.05,MAFIC VOLCANIC,NQ,Yes,
-65.9099511045824,45.6677502243848,266,474590,FR95-18,1995, ,L3+76S,0+72.5W,Yes, ,110,-60,44,3.05,SANDSTONE,NQ,Yes,
-65.9101308573778,45.6677421614905,267,474590,FR95-19,1995, ,L3+82.5S,0+86W,Yes, ,110,-60,47.5,3.65,MAFIC VOLCANIC,NQ,Yes,
-65.9100239123001,45.668146502857,268,474759,FR95-13XT,1996, ,L3+28S,0+81.5W,Yes,WEDGING STARTED AT 61.5M,129,-45,81.18,61.5,Chlorite Shear,NQ,Yes,
-65.9100623154496,45.6681557002986,269,474759,FR95-14XT,1996, ,L3+28S,0+81.5W,Yes,WEDGING STARTED AT 71.55M,130,-60,89.9,71.55,Mafic Volcanic,NQ,Yes,
-65.9101308573778,45.6677421614905,270,474759,FR95-19XT,1996, ,L3+82.5S,0+86W,Yes,WEDGING STARTED AT 47.5M,107.5,-60,96,47.5,Mafic Volcanic,NQ,Yes,
-65.9100645998951,45.6679397668392,271,474759,FR96-1,1996, ,L3+57S,0+96.5W,Yes, ,110,-60,83.6,3.65,VOLCANICLASTICS,NQ,Yes,
-65.3728383667478,45.9797120000732,272,474161,SA-91-082,1992, , , ,Yes, ,,-90,89.92,8.9,SANDSTONE,NQ,Yes,
-65.3746498133538,45.9794869884115,273,474161,SA-91-083,1992, , , ,Yes, ,,-90,62.48,4.4,SANDSTONE,NQ,Yes,
-65.3753750586823,45.9787293400437,274,474161,SA-91-084,1992, , , ,Yes, ,,-90,56.39,4.5,SANDSTONE,NQ,Yes,
-65.3743528597763,45.9782243484472,275,474161,SA-91-085,1992, , , ,Yes, ,,-90,65.53,3.9,ARGILLITE,NQ,Yes,
-65.3760608431933,45.978007288795,276,474161,SA-91-086,1992, , , ,Yes, ,,-90,50.29,4.4,ARGILLITE,NQ,Yes,
-65.3767506293263,45.9770873197323,277,474161,SA-91-087,1992, , , ,Yes, ,,-90,47.24,4.2,ARGILLITE,NQ,Yes,
-65.375806596632,45.976547121196,278,474161,SA-91-088,1992, , , ,Yes, ,,-90,59.44,3.5,SANDSTONE,NQ,Yes,
-65.3774144042477,45.9761760877612,279,474161,SA-91-089,1992, , , ,Yes, ,,-90,47.24,3.66,LIMESTONE,NQ,Yes,
-65.4858904814545,45.827191634698,280,472220,1,1957, , , ,No, ,300,-45,31.3944,7.0104,CALCITE,AX,Yes,
-65.4855459906709,45.8270265970362,281,472220,2,1957, , , ,No, ,300,-70,26.5176,5.4864,ARKOSE,AX,Yes,
-65.4852528111908,45.8268710145323,282,472220,3,1957, , , ,No, ,,-90,58.8264,3.6576,SANDSTONE,AX,Yes,
-65.4849726661888,45.8267065498204,283,472220,4,1957, , , ,No, ,120,-45,63.7032,1.2192,BRECCIA,AX,Yes,
-65.4861831152923,45.826672368464,284,472220,5,1957, , , ,No, ,300,-70,31.6992,6.4008,QUARTZITE,AX,Yes,
-65.487449229358,45.825702889206,285,472220,6,1957, , , ,No, ,120,-45,51.2064,4.2672,BRECCIA,AX,Yes,
-65.4873355488328,45.8255849033079,286,472220,7,1957, , , ,No, ,120,-35,35.052,5.4864,BRECCIA,AX,Yes,
-65.4877293767079,45.8258673478326,287,472220,8,1957, , , ,No, ,300,-45,49.9872,3.3528,BRECCIA,AX,Yes,
-65.4817172963867,45.8315722751551,288,472220,9,1957, , , ,No, ,120,-80,182.88,2.40792,BRECCIA,AX,Yes,
-65.4814241038242,45.8314166827681,289,472220,10,1957, , , ,No, ,300,-30,91.44,3.048,BRECCIA,AX,Yes,
-65.4812584516113,45.8313252185755,290,472220,11,1957, , , ,No, ,300,-45,58.2168,3.048,BRECCIA,AX,Yes,
-65.3727732991377,45.8340168324733,291,472565,D-80-001,1980, , , ,No,percussion holes,,-90,30.7848,5.7912,SANDSTONE,AX,Yes,
-65.3734999361764,45.8343659627841,292,472565,D-80-002(A),1980, , , ,No,percussion holes-no core recovered,,-90,4.572,4.572,SANDSTONE,AX,Yes,
-65.3734999361764,45.8343659627841,293,472565,D-80-002(B),1980, , , ,No,percussion holes-no core recovered,,-90,3.9624,3.9624,SANDSTONE,AX,Yes,
-65.3734089363727,45.8331413346308,294,472565,D-80-003,1980, , , ,No,percussion holes,,-90,24.384,5.1816,SANDSTONE,AX,Yes,
-65.3740048630012,45.8335881434175,295,472565,D-80-004(A),1980, , , ,No,percussion holes-no core recovered,,-90,3.9624,3.9624,SANDSTONE,AX,Yes,
-65.3740048630012,45.8335881434175,296,472565,D-80-004(B),1980, , , ,No,percussion holes-no core recovered,,-90,3.048,3.048,SANDSTONE,AX,Yes,
-65.3671365963678,45.847826663593,297,472565,D-80-005,1980, , , ,No,percussion holes,,-90,11.2776,2.7432,SANDSTONE,AX,Yes,
-65.3740159080153,45.8336782327176,298,472565,D-80-004(C),1980, , , ,No,percussion holes-no core recovered,,-90,4.2672,4.2672,SANDSTONE,AX,Yes,
-65.353853685035,45.8264041949304,299,472710,D-81-003,1981, , , ,No,no core recovered,,-90,18.288,18.288,SANDSTONE,HQ3,Yes,
-65.347569467675,45.8278072973792,300,472710,D-81-004,1981, , , ,No,no core recovered,,-90,24.384,24.384,SANDSTONE,HQ3,Yes,
-65.3740843256992,45.8303046664471,301,472710,D-81-001,1981, , , ,No, ,,-90,23.4696,7.0104,SHALE,HQ3,Yes,
-65.3676744129294,45.8271456526095,302,472710,D-81-002,1981, , , ,No, ,,-90,40.2336,6.096,SHALE,HQ3,Yes,
-65.3643212128224,45.8432095882265,303,470626,D-75-008,1976, , , ,No,percussion hole,,-90,47.0916,0.6096,SHALE,HQ3,Yes,
-65.3629674899067,45.8426741665784,304,470626,D-75-009,1976, , , ,No,percussion hole,,-90,16.3068,3.6576,Sandstone,HQ3,Yes,
-65.3614403256541,45.8455742222533,305,470626,D-75-012,1976, , , ,No,percussion hole,,-90,53.34,1.2192,SHALE,HQ3,Yes,
-65.3588488140829,45.8526386392905,306,470626,D-75-016,1976, , , ,No,percussion hole,,-90,21.9456,0.6096,SHALE,HQ3,Yes,
-65.3597017578412,45.8531150966116,307,470626,D-75-017,1976, , , ,No,percussion hole,,-90,16.4592,4.2672,SANDSTONE,HQ3,Yes,
-65.3615383708984,45.8502091670325,308,470626,D-75-018,1976, , , ,No,percussion hole,,-90,17.3736,2.4384,SHALE,HQ3,Yes,
-65.3668893485088,45.8441710177137,309,470626,D-75-023,1976, , , ,No,percussion hole,,-90,7.9248,4.2672,SANDSTONE,HQ3,Yes,
-65.3533350190318,45.8259670567688,310,470626,D-75-025,1976, , , ,No,percussion hole-no core recovered,,-90,7.3152,7.3152, ,HQ3,Yes,
-65.3501919856605,45.8285807042663,311,470626,D-75-025(B),1976, , , ,Yes,PERCUSSION HOLE,,-90,20.4216,13.716,SANDSTONE,AX,Yes,
-65.3477410346124,45.8282229460805,312,470626,D-75-025(D),1976, , , ,Yes,PERCUSSION HOLE,,-90,31.3944,9.144,SHALE,AX,Yes,
-65.3540349494122,45.8263520354703,313,470626,D-75-026,1976, , , ,Yes,PERCUSSION HOLE,,-90,4.2672,0.3048,SHALE,AX,Yes,
-65.3502096834313,45.8277260726082,314,470626,D-75-026(A),1976, , , ,Yes,PERCUSSION HOLE,,-90,16.764,2.4384,SANDSTONE,AX,Yes,
-65.3508183979239,45.8275432733905,315,470626,D-75-026(B),1976, , , ,Yes,PERCUSSION HOLE,,-90,9.144,3.3528,SHALE,AX,Yes,
-65.3503163542943,45.8275471919685,316,470626,D-75-026(C),1976, , , ,Yes,PERCUSSION HOLE,,-90,15.8496,3.9624,SHALE,AX,Yes,
-65.3504297629454,45.8282861762371,317,470626,D-75-026(D),1976, , , ,Yes,PERCUSSION HOLE,,-90,33.8328,1.524,SHALE,AX,Yes,
-65.3590846643753,45.8248821978531,318,470626,D-75-027,1976, , , ,Yes,PERCUSSION HOLE-NO CORE RECOVERED,,-90,4.572,4.572, ,AX,Yes,
-65.3684067355965,45.8227889220663,319,470626,D-75-028,1976, , , ,Yes,PERCUSSION HOLE,,-90,11.7348,1.8288,SHALE,AX,Yes,
-65.3682743978566,45.8229675636973,320,470626,D-75-028(A),1976, , , ,Yes,PERCUSSION HOLE,,-90,18.8976,0.9144,SANDSTONE,AX,Yes,
-65.2786672254044,45.8847379978858,321,470626,D-75-030,1976, , , ,Yes,PERCUSSION HOLE,,-90,14.6304,2.7432,SANDSTONE,AX,Yes,
-65.3167852012735,45.8723549996333,322,470626,D-75-031,1976, , , ,Yes,PERCUSSION HOLE,,-90,12.4968,4.572,SHALE,AX,Yes,
-65.2775729344796,45.8841143685501,323,470626,D-75-033,1976, , , ,Yes,PERCUSSION HOLE,,-90,24.6888,0.6096,SHALE,AX,Yes,
-65.3172664744771,45.8715321920792,324,470626,D-75-035,1976, , , ,No, ,,-90,9.7536,1.40208,COAL,AX,No,
-65.3168805520395,45.872715912558,325,470626,D-75-036,1976, , , ,No, ,,-90,18.50136,0.6096,SHALE,AX,No,
-65.3160743805448,45.8718617050102,326,470626,D-75-037,1976, , , ,No, ,,-90,24.384,0.9144,SHALE,AX,No,
-65.365017427931,45.8393834024013,327,470626,D-75-102,1976, , , ,No, ,,-90,38.67912,3.6576,SHALE,AX,No,
-65.494199478207,45.8260687793995,328,470618,J-001,1970, , , ,Yes, ,280,-45,89.0016,5.4864,SLATE,AQ,Yes,
-65.4938675022013,45.8266327069741,329,470618,J-002,1970, , , ,Yes, ,280,-45,71.0184,1.8288,QUARTZ SERICITE,AQ,Yes,
-65.4944921914249,45.8255404949321,330,470618,J-003,1970, , , ,Yes, ,280,-45,72.5424,4.572,DIABASE,AQ,Yes,
-65.4951557556343,45.8215872937925,331,470618,J-004,1970, , , ,Yes, ,280,-45,92.964,8.8392,BRECCIA,AQ,Yes,
-65.4856881393969,45.83544989472,332,470618,J-005,1970, , , ,Yes, ,280,-45,92.964,5.1816,SCHIST,AQ,Yes,
-65.4784602643251,45.8434922418925,333,470618,J-006,1970, , , ,Yes, ,135,-45,103.9368,1.8288,SCHIST,AQ,Yes,
-65.4757619195423,45.8446016856901,334,470618,J-007,1970, , , ,Yes, ,315,-45,60.3504,4.8768,SCHIST,AQ,Yes,
-65.4760942809549,45.8447306515558,335,470618,J-008,1970, , , ,Yes, ,135,-45,60.96,6.7056,GNEISS,AQ,Yes,
-65.476119953204,45.845432718463,336,470618,J-009,1970, , , ,Yes, ,135,-45,105.156,2.7432,GNEISS,AQ,Yes,
-65.4708235022603,45.7720788220745,337,470619,S-001,1970, ,1+49S,0+00E,Yes, ,315,-45,65.532,21.9456,LIMESTONE,AQ,Yes,
-65.4705739146712,45.7723644937337,338,470619,S-002,1970, ,1+25S,1+00E,Yes, ,315,-55,62.7888,21.336,CONGLOMERATE,AQ,Yes,
-65.4712293919201,45.7723794322736,339,470619,S-003,1970, ,0+04S,0+10E,Yes, ,,-90,61.2648,2.4384,SANDSTONE,AQ,Yes,
-65.4711931548839,45.7722531327826,340,470619,S-004,1970, ,0+14S,0+13E,Yes, ,,-90,4.8768,1.8288,CONGLOMERATE,AQ,Yes,
-65.4706230061559,45.7724909099601,341,470619,S-005,1970, ,0+20S,0+50E,Yes, ,,-90,12.192,1.2192,LIMESTONE,AQ,Yes,
-65.4716693161604,45.7722304522005,342,470619,S-006,1970, ,L0+20S,0+50W,Yes, ,,-90,5.1816,4.2672, ,AQ,Yes,
-65.4716719780541,45.7720865092568,343,470619,S-007,1970, ,L0+63S,0+50W,Yes, ,,-90,31.0896,8.5344,LIMESTONE,AQ,Yes,
-65.4720444606518,45.7721078778232,344,470619,S-008,1970, ,L0+51S,1+00W,Yes, ,,-90,23.4696,3.6576,LIMESTONE,AQ,Yes,
-65.4723277848998,45.7720834485752,345,470619,S-009,1970, ,L1+50W,0+61S,Yes, ,,-90,21.6408,3.048,LIMESTONE,AQ,Yes,
-65.4699543387105,45.7724938441567,346,470619,S-010,1970, ,L0+16S,1+50W,Yes, ,,-90,21.6408,2.4384,LIMESTONE,AQ,Yes,
-65.3832826102353,45.9738044115826,347,470621,HLW-74-005,1975, , , ,Yes,THIS REPORT HAS MORE HOLES BUT NO INFORMATION,,-90,18.5928,1.0668,LIMESTONE,AX,Yes,
-65.3821050580595,45.9733249579551,348,470621,HLW-74-006,1975, , , ,Yes,THIS REPORT HAS MORE HOLES BUT NO INFORMATION,,-90,35.3568,1.524,LIMESTONE,AX,Yes,
-65.3835673377728,45.9718456698478,349,470621,HLW-74-007,1975, , , ,Yes,THIS REPORT HAS MORE HOLES BUT NO INFORMATION,,-90,38.7096,2.286,LIMESTONE,AX,Yes,
-65.3810555405647,45.9760859855155,350,470621,HLW-74-001,1975, , , ,Yes,THIS REPORT HAS MORE HOLES BUT NO INFORMATION,,-90,27.7368,0.3048,LIMESTONE,AX,Yes,
-65.3849494624573,45.9717782435246,351,470621,HLW-74-008,1975, , , ,Yes,THIS REPORT HAS MORE HOLES BUT NO INFORMATION,,-90,23.4696,1.9812,LIMESTONE,AX,Yes,
-65.3849126747932,45.969762359511,352,470621,HWL-74-9,1975, , , ,No, ,,-90,30.48,0.6096,LIMESTONE,AX,No,
-65.3734930889953,45.9824178464185,353,470620,HLW-DH-#022,1966, , , ,Yes, ,,-90,38.7096,2.4384,SHALE,AX,Yes,
-65.3775437394398,45.9787057662095,354,470620,HLW-DH-#023,1966, , , ,Yes, ,304,-77,34.7472,1.8288,SANDSTONE,AX,Yes,
-65.5837138996752,45.7861827657379,355,470499,59031,1977, , , ,No, ,340,-85,14.3256,4.2672,SILTSTONE,AXL,Yes,
-65.5843338127461,45.7860258044135,356,470499,59032,1977, , , ,No, ,340,-85,13.1064,2.1336,SILTSTONE,AXL,Yes,
-65.5834039887882,45.7854784325927,357,470499,59034,1977, , , ,No, ,340,-85,16.4592,5.54736,SILTSTONE,AXL,Yes,
-65.3165658366403,45.9930423951276,358,470471,59039-0,1977, ,0+30S,7+60W,No,,,-90,19.5072,0.6096,LIMESTONE,AXL,No,
-65.7128114895414,45.872458523137,359,474214,84-001,1992, , , ,No, ,180,-45,138.3792,1.8288,TUFF,BQ,Yes,
-66.0444277813345,45.6446791066386,360,474215,85-008-II,1992, , , ,No,See 473198 also,157,-40,155.448,5.4864,Dioritic andesite, ,Yes,
-65.7064019334654,45.8684999468111,361,473355,86-1,1987, , , ,No, ,27,-45,218.2368,5.1816,SANDSTONE,BQ,Yes,
-65.7033813074324,45.8752450972875,362,473355,86-2,1987, , , ,No, ,360,-45,110.42904,6.7056,SANDSTONE,BQ,Yes,
-65.6888329341996,45.8782374212438,363,473355,86-3,1987, , , ,No, ,208,-45,121.3104,5.1816,SEDIMENTS,BQ,Yes,
-65.7739853465483,45.771839476453,364,470601,1b,1970, , , ,No, ,360,-60,38.1,4.2672,MAFIC TUFF,EX,No,
-65.7741109748363,45.7720652230515,365,470601,2,1970, , , ,No, ,360,-45,32.3088,4.2672, ,EX,No,
